latitude,longitude,bright_ti4,acq_date,frp,country
-14.5295,126.29696,349.08,2024-04-14,15.53,Australia
-23.07621,146.57393,341.8,2024-12-08,7.14,Australia
-18.03464,127.14177,343.85,2024-11-11,6.44,Australia
-13.34116,134.70148,345.03,2024-06-24,7.51,Australia
-30.67067,147.6129,349.03,2024-08-28,6.08,Australia
-20.32664,139.50224,367.0,2024-11-17,12.96,Australia
-13.70173,131.21852,341.63,2024-06-16,70.44,Australia
-37.63028,142.7433,330.83,2024-04-15,12.79,Australia
-17.84837,132.71062,350.02,2024-10-26,11.85,Australia
-32.48147,117.41252,335.84,2024-04-26,3.07,Australia
-22.32953,149.60895,333.0,2024-05-13,6.97,Australia
-19.21476,141.04872,330.81,2024-11-16,2.76,Australia
-25.18807,147.80615,331.51,2024-09-25,2.95,Australia
-18.52771,128.09811,333.1,2024-05-04,3.97,Australia
-24.26735,147.18649,307.04,2024-11-07,1.78,Australia
-16.02201,125.43092,335.87,2024-04-12,5.9,Australia
-18.91071,144.54944,367.0,2024-11-10,6.74,Australia
-11.64102,130.50435,343.12,2024-08-12,45.15,Australia
-18.93522,137.99374,345.29,2024-12-22,10.28,Australia
-15.79377,133.59464,355.37,2024-11-13,10.55,Australia
-20.75479,148.29672,355.53,2024-11-10,20.62,Australia
-12.75114,130.89012,330.81,2024-06-13,11.31,Australia
-23.28237,147.32257,335.07,2024-12-06,4.9,Australia
-16.78738,137.77396,311.69,2024-10-21,2.39,Australia
-23.27565,146.05208,303.51,2024-06-06,1.12,Australia
-13.85098,134.05035,347.69,2024-05-22,60.52,Australia
-16.70256,143.67812,320.66,2024-11-14,24.01,Australia
-12.10586,142.03279,333.51,2024-07-19,2.96,Australia
-12.10127,133.37997,355.59,2024-07-22,7.62,Australia
-19.15048,138.7646,330.7,2024-09-15,5.42,Australia
-16.84633,142.71309,308.79,2024-11-04,1.66,Australia
-19.68703,139.28999,308.8,2024-11-05,3.1,Australia
-26.15674,129.51349,367.0,2024-01-01,16.23,Australia
-16.91692,143.16161,335.45,2024-06-13,5.42,Australia
-20.61254,139.25426,339.94,2024-03-09,5.16,Australia
-14.82024,125.89597,335.14,2024-04-24,31.25,Australia
-21.32724,146.05009,338.6,2024-11-26,4.72,Australia
-24.4929,151.16211,297.37,2024-09-03,0.61,Australia
-17.45491,122.34611,341.61,2024-05-20,13.38,Australia
-16.56771,124.70448,338.77,2024-05-14,3.64,Australia
48.27551,14.34725,305.56,2024-09-08,1.03,Austria
48.27636,14.33598,336.55,2024-05-13,14.37,Austria
48.27459,14.32131,300.98,2024-03-15,1.27,Austria
48.27568,14.3469,302.12,2024-03-22,0.9,Austria
48.28353,14.3309,341.6,2024-04-07,4.85,Austria
48.27322,14.33839,334.25,2024-03-04,5.75,Austria
48.26585,14.32925,337.25,2024-07-06,3.8,Austria
46.75922,12.40329,305.35,2024-03-23,1.52,Austria
48.27759,14.34066,299.24,2024-11-03,4.15,Austria
48.27504,14.35015,315.78,2024-03-27,2.07,Austria
48.26891,14.3248,320.13,2024-07-29,2.49,Austria
48.26409,14.3325,301.78,2024-09-08,0.83,Austria
48.27739,14.34179,316.62,2024-06-25,4.65,Austria
48.27635,14.32914,300.84,2024-10-12,2.27,Austria
48.27294,14.32878,306.54,2024-10-24,2.71,Austria
48.27574,14.32718,302.05,2024-09-22,5.58,Austria
48.27538,14.34649,306.15,2024-08-28,1.18,Austria
48.27968,14.33959,303.16,2024-09-21,2.89,Austria
46.73815,15.57319,300.77,2024-06-21,0.68,Austria
47.92088,17.04005,342.49,2024-04-14,8.33,Austria
48.27745,14.33373,316.56,2024-06-30,11.46,Austria
48.27919,14.33617,343.95,2024-08-14,4.84,Austria
48.2668,14.32591,333.75,2024-07-30,3.14,Austria
48.27956,14.33108,297.98,2024-10-07,2.39,Austria
48.27604,14.34887,311.2,2024-04-14,2.38,Austria
48.27325,14.33465,300.39,2024-05-10,3.11,Austria
48.27636,14.34738,295.96,2024-02-16,1.74,Austria
48.27458,14.34155,355.95,2024-08-23,9.46,Austria
48.27463,14.33609,340.79,2024-06-08,10.64,Austria
48.27471,14.32715,336.34,2024-05-06,5.52,Austria
48.27559,14.34863,303.09,2024-08-25,0.7,Austria
48.27778,14.33936,334.71,2024-05-15,6.43,Austria
48.28455,14.33332,330.88,2024-06-21,4.29,Austria
48.27747,14.34046,325.68,2024-09-20,6.56,Austria
48.27842,14.33995,331.36,2024-03-26,4.18,Austria
48.27704,14.34246,300.96,2024-07-30,6.39,Austria
48.27641,14.33513,330.48,2024-11-23,6.64,Austria
48.28402,14.32756,302.21,2024-08-25,1.28,Austria
48.27615,14.34046,314.0,2024-07-28,3.09,Austria
48.27412,14.34055,338.25,2024-06-25,4.65,Austria
48.27552,14.34678,317.89,2024-02-03,2.24,Austria
48.28362,14.32876,304.58,2024-10-10,1.06,Austria
47.9639,16.26136,340.73,2024-09-01,4.85,Austria
48.28273,14.33059,338.98,2024-07-09,7.08,Austria
48.27309,14.34372,338.11,2024-08-11,9.55,Austria
48.28345,14.3251,307.73,2024-09-01,0.97,Austria
48.42566,15.42614,305.25,2024-06-15,0.37,Austria
48.27947,14.34105,302.26,2024-08-15,1.35,Austria
48.27424,14.32127,310.12,2024-03-26,1.55,Austria
48.27443,14.34158,315.46,2024-08-02,1.35,Austria
48.27512,14.32303,304.71,2024-03-22,0.89,Austria
48.26037,14.33449,296.69,2024-04-13,1.19,Austria
48.26651,14.32961,300.89,2024-05-22,2.03,Austria
48.27655,14.34242,295.81,2024-07-24,1.74,Austria
47.92371,13.78012,297.82,2024-05-14,0.61,Austria
48.27323,14.3401,326.92,2024-03-01,2.41,Austria
48.27701,14.33974,344.42,2024-09-07,8.43,Austria
48.28035,14.33554,303.22,2024-09-23,1.21,Austria
48.27812,14.34876,296.5,2024-06-21,0.98,Austria
48.27695,14.34045,344.06,2024-08-13,7.34,Austria
48.2626,14.33022,331.9,2024-07-21,5.67,Austria
47.38109,15.06591,299.93,2024-07-27,0.7,Austria
48.27243,14.34291,333.49,2024-11-01,9.48,Austria
48.27582,14.34743,311.8,2024-07-09,3.62,Austria
48.27798,14.32391,309.11,2024-10-12,2.27,Austria
47.09391,16.0796,326.57,2024-07-24,3.87,Austria
48.27444,14.33541,342.18,2024-06-08,12.99,Austria
48.27715,14.33927,341.86,2024-02-14,4.67,Austria
48.27406,14.33735,367.0,2024-07-16,12.23,Austria
48.27847,14.33863,306.02,2024-08-31,3.72,Austria
48.27689,14.34892,298.82,2024-08-10,2.2,Austria
48.27877,14.34799,303.28,2024-07-09,1.72,Austria
48.27565,14.33383,367.0,2024-09-22,9.61,Austria
47.46869,12.62686,296.82,2024-08-24,0.7,Austria
48.26135,14.33514,305.33,2024-06-19,0.72,Austria
48.27449,14.33324,312.12,2024-03-27,4.95,Austria
48.27549,14.32351,324.62,2024-01-27,2.75,Austria
48.28051,14.33265,322.46,2024-01-10,4.62,Austria
48.2788,14.33641,326.91,2024-08-10,3.59,Austria
48.27407,14.33847,332.26,2024-05-01,3.45,Austria
48.27172,14.32722,326.53,2024-04-29,4.96,Austria
48.27635,14.34082,305.55,2024-12-19,0.99,Austria
48.2723,14.34259,346.87,2024-08-18,6.88,Austria
48.25983,14.3298,309.24,2024-07-27,0.99,Austria
47.71321,16.04017,326.05,2024-09-21,1.43,Austria
47.46748,12.63112,305.13,2024-06-25,0.89,Austria
48.27337,14.33982,324.54,2024-08-31,6.51,Austria
48.27462,14.3321,295.93,2024-04-07,4.73,Austria
48.27712,14.3345,330.46,2024-07-04,2.32,Austria
48.26239,14.32643,295.7,2024-10-19,0.69,Austria
48.27621,14.32438,313.21,2024-03-22,1.35,Austria
48.28123,14.34085,298.74,2024-06-24,7.17,Austria
48.26084,14.32921,301.96,2024-08-30,0.82,Austria
48.27545,14.34035,321.14,2024-02-27,4.73,Austria
48.27627,14.32612,297.02,2024-06-17,1.48,Austria
48.26196,14.33726,295.69,2024-05-15,1.38,Austria
48.27654,14.33899,327.92,2024-03-15,3.72,Austria
48.27621,14.33275,319.68,2024-08-10,4.49,Austria
47.37555,13.54955,328.84,2024-08-31,1.92,Austria
46.7379,15.57386,295.58,2024-10-21,0.53,Austria
48.27676,14.34198,312.88,2024-03-13,5.83,Austria
48.27329,14.33689,344.92,2024-03-27,10.38,Austria
48.27541,14.32185,298.12,2024-12-01,0.77,Austria
48.2738,14.34277,337.66,2024-06-29,11.79,Austria
48.2734,14.34049,314.0,2024-10-18,4.71,Austria
48.27342,14.32248,295.2,2024-03-06,0.72,Austria
48.27339,14.3365,311.04,2024-03-09,4.27,Austria
48.2737,14.34074,337.8,2024-05-01,5.84,Austria
48.26295,14.32988,324.43,2024-01-11,2.37,Austria
48.28442,14.32821,304.22,2024-08-23,1.01,Austria
48.27845,14.34813,300.85,2024-01-27,1.51,Austria
48.2753,14.33415,333.17,2024-07-21,4.24,Austria
48.27938,14.34131,307.5,2024-05-27,2.88,Austria
48.27869,14.34923,301.18,2024-07-05,1.45,Austria
48.28066,14.33588,295.91,2024-07-23,0.62,Austria
48.283,14.32611,303.35,2024-09-20,3.2,Austria
48.27571,14.33751,328.41,2024-01-04,4.27,Austria
46.73655,15.57501,295.64,2024-05-15,0.56,Austria
48.27588,14.33025,315.17,2024-06-25,1.13,Austria
48.26087,14.3289,295.71,2024-04-09,0.45,Austria
48.27472,14.33438,340.39,2024-10-12,6.95,Austria
46.73815,15.5705,300.59,2024-09-11,0.54,Austria
46.73852,15.57183,295.38,2024-09-10,0.73,Austria
48.27834,14.34356,327.52,2024-09-11,2.72,Austria
48.27323,14.33097,297.24,2024-03-29,1.54,Austria
48.27905,14.33001,303.54,2024-05-05,8.52,Austria
47.46776,12.63221,295.35,2024-01-29,0.63,Austria
48.28461,14.3327,325.44,2024-02-15,2.28,Austria
48.27892,14.35005,305.08,2024-07-15,0.72,Austria
48.27942,14.33782,353.75,2024-05-27,2.78,Austria
48.27463,14.3424,329.57,2024-03-03,6.76,Austria
48.27245,14.32914,335.5,2024-08-23,7.26,Austria
48.26696,14.32403,300.83,2024-02-26,1.4,Austria
48.28233,14.33475,301.43,2024-08-15,2.98,Austria
48.27375,14.33394,321.04,2024-08-24,2.36,Austria
48.27411,14.34084,318.79,2024-04-28,1.86,Austria
48.27473,14.33471,310.64,2024-03-06,5.73,Austria
48.27083,14.33998,352.39,2024-04-27,7.53,Austria
48.27794,14.34011,343.77,2024-09-23,4.75,Austria
48.27744,14.34179,335.5,2024-06-18,18.56,Austria
48.27261,14.32417,301.24,2024-09-21,0.5,Austria
48.27473,14.3277,328.06,2024-04-22,2.82,Austria
48.27917,14.332,298.43,2024-04-29,2.5,Austria
48.28342,14.3263,328.79,2024-06-20,3.62,Austria
48.2773,14.34689,299.04,2024-08-06,0.6,Austria
48.22687,13.03174,344.89,2024-08-15,8.59,Austria
48.27719,14.33916,342.46,2024-03-08,8.49,Austria
48.27411,14.34017,343.44,2024-01-19,4.93,Austria
47.46731,12.62815,304.21,2024-06-24,0.76,Austria
48.27806,14.32577,298.59,2024-09-21,1.43,Austria
48.27291,14.33984,296.65,2024-12-19,0.99,Austria
48.27262,14.34056,337.11,2024-09-25,9.7,Austria
47.52528,14.89315,335.34,2024-08-20,2.2,Austria
48.2746,14.3407,344.13,2024-08-06,15.3,Austria
48.27791,14.33715,333.04,2024-10-18,4.48,Austria
48.27493,14.34148,343.52,2024-04-26,10.56,Austria
47.46957,12.62762,299.83,2024-08-30,0.6,Austria
48.27473,14.33793,335.47,2024-05-12,7.88,Austria
48.28471,14.32788,300.9,2024-07-31,0.96,Austria
48.2625,14.32979,308.17,2024-11-03,1.25,Austria
48.27648,14.34596,305.58,2024-08-29,1.62,Austria
48.27518,14.32314,305.19,2024-04-27,1.17,Austria
48.27755,14.3359,341.32,2024-02-03,7.01,Austria
48.27631,14.33453,336.84,2024-06-17,4.59,Austria
48.27276,14.33551,309.15,2024-02-01,3.57,Austria
48.27805,14.34,315.24,2024-03-21,2.01,Austria
48.27454,14.337,343.09,2024-03-20,14.96,Austria
48.28089,14.33263,300.19,2024-09-11,2.19,Austria
48.27711,14.33418,311.18,2024-04-22,4.94,Austria
48.27903,14.33457,320.54,2024-01-27,2.83,Austria
48.27771,14.34136,328.28,2024-04-12,5.49,Austria
48.28321,14.33285,339.33,2024-06-18,8.84,Austria
48.27553,14.3393,346.75,2024-08-10,13.83,Austria
48.27882,14.33368,329.78,2024-08-03,3.56,Austria
48.13722,16.51257,335.99,2024-07-21,8.38,Austria
48.27649,14.32819,307.85,2024-07-21,1.22,Austria
48.28003,14.33509,355.6,2024-09-22,4.14,Austria
48.26234,14.3326,295.33,2024-06-14,0.5,Austria
48.27185,14.32578,329.99,2024-05-02,5.69,Austria
48.28008,14.33728,296.86,2024-08-22,1.23,Austria
48.27376,14.33937,352.13,2024-05-20,19.5,Austria
48.27737,14.34195,332.84,2024-08-13,5.85,Austria
47.46647,12.63233,296.87,2024-08-06,1.01,Austria
48.27642,14.33098,303.64,2024-07-29,4.18,Austria
47.98709,16.60658,295.95,2024-05-30,0.43,Austria
48.27533,14.33646,328.12,2024-01-29,6.61,Austria
48.26447,14.33012,300.09,2024-05-15,1.33,Austria
48.27556,14.33248,308.8,2024-02-25,3.39,Austria
48.27358,14.33845,330.37,2024-03-27,4.95,Austria
48.28492,14.32874,300.38,2024-04-12,1.12,Austria
48.26312,14.33217,297.5,2024-05-11,0.62,Austria
48.27727,14.33388,329.19,2024-02-14,4.49,Austria
48.28004,14.32611,299.2,2024-11-03,4.44,Austria
47.98679,16.60733,299.24,2024-07-30,0.44,Austria
48.28066,14.33511,318.17,2024-04-25,3.53,Austria
48.27714,14.32606,300.01,2024-10-07,1.04,Austria
48.27388,14.33629,309.38,2024-07-22,2.34,Austria
48.27387,14.34008,330.81,2024-07-05,7.21,Austria
48.28497,14.33055,322.41,2024-07-23,1.63,Austria
47.46809,12.62975,300.79,2024-07-30,1.26,Austria
48.27691,14.3311,298.12,2024-09-22,2.21,Austria
48.27374,14.34143,335.87,2024-06-28,6.9,Austria
48.27645,14.34013,319.8,2024-09-19,1.81,Austria
47.91389,17.04395,349.64,2024-07-14,12.86,Austria
48.27851,14.3409,295.92,2024-08-06,0.6,Austria
48.27418,14.32832,313.27,2024-03-22,1.99,Austria
48.27559,14.33478,336.61,2024-10-16,5.74,Austria
47.91463,17.04911,355.19,2024-07-14,12.86,Austria
48.27565,14.33848,305.89,2024-09-06,3.61,Austria
48.27348,14.33916,320.77,2024-07-31,1.19,Austria
48.26008,14.3266,310.13,2024-03-15,1.49,Austria
48.2758,14.34249,322.54,2024-03-08,6.94,Austria
48.27552,14.33666,353.11,2024-10-10,5.86,Austria
48.27683,14.33799,345.85,2024-08-30,5.17,Austria
48.26155,14.3299,303.11,2024-06-15,0.77,Austria
48.27743,14.34874,300.8,2024-08-25,0.54,Austria
48.272,14.34362,342.37,2024-04-12,8.81,Austria
48.27853,14.33741,341.06,2024-06-29,4.14,Austria
47.38041,15.07138,302.71,2024-07-31,0.9,Austria
48.27151,14.33878,344.97,2024-04-07,8.96,Austria
48.26236,14.32712,298.63,2024-08-06,0.89,Austria
48.27858,14.33108,320.81,2024-03-03,8.96,Austria
46.73681,15.5748,303.28,2024-07-23,0.69,Austria
48.27322,14.33696,299.51,2024-05-11,3.02,Austria
48.27523,14.33962,298.36,2024-03-04,2.0,Austria
48.27637,14.34758,304.82,2024-05-10,2.43,Austria
48.27683,14.32406,324.0,2024-06-24,1.19,Austria
48.27686,14.33484,331.95,2024-07-28,3.09,Austria
48.27531,14.34151,330.49,2024-05-13,14.37,Austria
48.26127,14.33105,307.52,2024-03-03,1.26,Austria
48.27837,14.34296,326.96,2024-03-03,8.52,Austria
48.27571,14.34754,305.2,2024-08-03,1.59,Austria
48.27459,14.33722,326.08,2024-08-01,7.95,Austria
48.27578,14.32476,301.97,2024-01-20,1.29,Austria
48.27544,14.33947,336.26,2024-11-04,6.58,Austria
48.27714,14.3398,306.12,2024-08-31,2.85,Austria
48.27557,14.34243,334.17,2024-05-17,9.06,Austria
48.26559,14.32195,306.64,2024-11-24,2.0,Austria
48.26419,14.33536,297.16,2024-04-13,1.19,Austria
48.27241,14.33977,325.81,2024-02-28,2.89,Austria
48.27509,14.32787,337.66,2024-07-09,5.48,Austria
48.27643,14.32697,301.75,2024-05-01,3.2,Austria
48.27953,14.33669,337.03,2024-01-11,5.14,Austria
48.27411,14.33962,332.6,2024-02-16,4.94,Austria
48.28516,14.32438,303.5,2024-02-06,1.37,Austria
47.92358,17.03358,342.36,2024-04-14,3.48,Austria
48.27759,14.33578,336.72,2024-07-05,3.12,Austria
47.467,12.62996,303.98,2024-07-10,0.67,Austria
48.28605,14.32849,302.94,2024-08-30,0.91,Austria
48.27616,14.33956,341.65,2024-05-01,3.88,Austria
46.71342,15.76839,338.57,2024-09-22,5.38,Austria
48.27642,14.33999,310.38,2024-09-30,1.5,Austria
47.98697,16.6087,298.8,2024-07-27,0.43,Austria
48.26143,14.32793,302.87,2024-07-21,1.09,Austria
48.25996,14.32771,298.85,2024-07-29,0.73,Austria
48.27716,14.33719,330.8,2024-04-26,4.01,Austria
48.26022,14.32758,304.22,2024-04-29,1.27,Austria
48.27385,14.33592,303.64,2024-09-08,2.89,Austria
48.27893,14.33947,307.26,2024-01-27,2.55,Austria
48.27341,14.33974,313.89,2024-08-09,2.07,Austria
46.76146,14.43165,344.05,2024-09-11,3.72,Austria
48.2767,14.34152,346.83,2024-08-01,11.01,Austria
47.3816,15.06789,295.18,2024-06-15,0.79,Austria
48.27639,14.3306,303.64,2024-04-09,2.09,Austria
48.27952,14.3362,295.97,2024-06-21,0.99,Austria
48.2821,14.32916,332.76,2024-08-30,4.39,Austria
48.27659,14.33906,321.07,2024-11-21,2.11,Austria
48.27694,14.35108,306.48,2024-05-12,0.89,Austria
48.27682,14.33091,299.66,2024-06-17,1.02,Austria
48.27256,14.34063,328.84,2024-02-15,6.63,Austria
48.27463,14.34262,343.97,2024-06-25,16.55,Austria
48.27669,14.33617,367.0,2024-07-30,5.86,Austria
48.27659,14.34695,297.16,2024-07-20,2.7,Austria
47.9864,16.60745,295.2,2024-04-28,0.35,Austria
48.27521,14.33617,312.61,2024-04-11,1.76,Austria
48.27779,14.33138,302.0,2024-05-10,3.64,Austria
48.2631,14.33105,306.79,2024-07-27,0.99,Austria
47.38071,15.06724,296.7,2024-05-09,1.01,Austria
47.37063,16.13722,297.21,2024-03-31,0.7,Austria
47.37949,15.06694,298.93,2024-05-19,0.74,Austria
47.70381,16.17406,328.83,2024-04-13,1.89,Austria
48.27732,14.33842,341.28,2024-04-30,11.59,Austria
48.27891,14.34589,307.03,2024-11-21,0.89,Austria
48.27534,14.32645,297.2,2024-04-07,0.99,Austria
48.27781,14.33502,336.14,2024-10-17,6.3,Austria
48.27372,14.34193,336.69,2024-05-05,5.86,Austria
48.27217,14.33964,345.61,2024-08-24,12.18,Austria
48.2766,14.33617,331.98,2024-09-18,4.98,Austria
48.27995,14.33239,313.56,2024-11-03,4.29,Austria
48.27597,14.33581,341.09,2024-09-02,16.72,Austria
48.27912,14.34121,301.39,2024-08-15,1.03,Austria
48.27419,14.32603,321.64,2024-03-09,1.65,Austria
48.28372,14.32928,299.3,2024-06-05,1.89,Austria
48.27649,14.33422,367.0,2024-03-10,4.84,Austria
48.27799,14.3366,330.83,2024-07-09,3.49,Austria
48.27468,14.33247,302.92,2024-05-25,0.75,Austria
48.27378,14.34024,337.1,2024-04-04,4.85,Austria
48.27638,14.32815,295.37,2024-05-29,0.88,Austria
48.27745,14.34172,316.16,2024-08-25,2.02,Austria
48.27297,14.33804,298.08,2024-08-15,1.62,Austria
40.19228,49.45981,318.03,2024-08-20,2.67,Azerbaijan
39.63123,47.09226,367.0,2024-08-29,14.76,Azerbaijan
39.55289,47.27274,355.48,2024-07-17,8.55,Azerbaijan
40.22268,49.555,298.31,2024-12-31,0.75,Azerbaijan
40.40905,49.91747,299.15,2024-04-15,1.39,Azerbaijan
40.40771,49.91587,300.35,2024-03-31,0.97,Azerbaijan
40.42604,48.21416,338.82,2024-06-17,6.96,Azerbaijan
40.61081,47.70717,328.33,2024-12-14,3.98,Azerbaijan
39.50667,47.23721,342.98,2024-07-18,4.05,Azerbaijan
39.75519,47.22356,332.65,2024-07-17,4.43,Azerbaijan
40.00826,48.62352,330.58,2024-03-02,1.49,Azerbaijan
39.67698,47.07267,346.4,2024-09-08,11.09,Azerbaijan
40.59541,49.58054,298.38,2024-02-06,1.38,Azerbaijan
39.8917,48.59181,329.96,2024-02-10,2.9,Azerbaijan
40.40738,49.9136,300.29,2024-05-23,1.43,Azerbaijan
41.22651,46.77301,348.74,2024-08-30,9.82,Azerbaijan
40.19833,49.46812,336.03,2024-04-28,6.06,Azerbaijan
40.19702,49.46495,301.95,2024-04-20,1.34,Azerbaijan
39.69971,47.91227,333.23,2024-03-29,2.37,Azerbaijan
41.57702,46.58934,330.15,2024-08-05,1.55,Azerbaijan
39.96172,48.988,295.13,2024-04-29,0.3,Azerbaijan
39.72231,47.60132,333.01,2024-10-29,29.95,Azerbaijan
40.31581,47.91687,331.35,2024-12-14,4.21,Azerbaijan
39.35426,46.94184,367.0,2024-09-29,22.03,Azerbaijan
40.25272,49.44397,310.48,2024-08-17,1.75,Azerbaijan
40.26737,47.09406,327.88,2024-11-10,2.58,Azerbaijan
40.24019,48.00282,367.0,2024-02-10,8.67,Azerbaijan
40.19939,49.46161,328.3,2024-12-23,3.87,Azerbaijan
39.5534,47.2501,336.84,2024-07-17,3.4,Azerbaijan
39.91447,47.94624,335.58,2024-02-08,4.06,Azerbaijan
40.19852,49.46341,302.46,2024-04-27,3.91,Azerbaijan
40.40824,49.91494,301.71,2024-05-28,1.61,Azerbaijan
39.63484,47.10532,346.45,2024-08-29,7.93,Azerbaijan
40.40652,49.91721,318.66,2024-08-03,2.06,Azerbaijan
39.60534,44.97469,340.8,2024-09-06,5.54,Azerbaijan
41.08628,45.53653,328.22,2024-11-20,2.34,Azerbaijan
39.99747,48.67706,325.72,2024-01-06,1.09,Azerbaijan
40.40697,49.91913,315.78,2024-07-29,1.08,Azerbaijan
39.14181,46.67902,349.21,2024-08-22,279.74,Azerbaijan
39.72168,47.59667,291.86,2024-10-29,23.61,Azerbaijan
40.41035,49.91312,331.13,2024-08-01,2.82,Azerbaijan
40.25018,49.44775,311.32,2024-07-15,1.57,Azerbaijan
39.75066,47.2462,338.57,2024-07-17,8.5,Azerbaijan
39.00763,48.93301,342.32,2024-03-28,10.82,Azerbaijan
40.48158,47.09539,349.41,2024-09-25,3.55,Azerbaijan
39.3923,46.57324,354.69,2024-09-05,27.67,Azerbaijan
40.19828,49.46431,330.51,2024-04-19,4.26,Azerbaijan
40.25003,49.44916,299.16,2024-04-29,1.23,Azerbaijan
39.4616,47.37157,341.44,2024-02-20,3.83,Azerbaijan
39.14438,46.67196,332.8,2024-08-22,164.17,Azerbaijan
39.80313,47.18795,300.83,2024-07-18,0.59,Azerbaijan
40.40553,47.44893,333.79,2024-02-29,2.66,Azerbaijan
39.99373,48.22465,350.92,2024-09-09,15.51,Azerbaijan
40.31507,49.56297,314.4,2024-05-30,0.86,Azerbaijan
40.25254,49.44816,302.23,2024-07-15,1.11,Azerbaijan
41.01497,49.19708,348.2,2024-07-20,4.54,Azerbaijan
40.13908,48.12035,342.5,2024-02-10,4.27,Azerbaijan
39.95824,48.47845,331.21,2024-02-10,2.25,Azerbaijan
41.07954,45.56005,332.3,2024-03-05,2.66,Azerbaijan
40.19481,49.47294,302.41,2024-05-02,2.33,Azerbaijan
40.22319,49.55843,303.13,2024-04-24,0.7,Azerbaijan
40.22368,49.55621,302.43,2024-08-17,0.6,Azerbaijan
40.19846,49.4666,300.58,2024-08-01,1.98,Azerbaijan
39.4175,46.58146,342.88,2024-08-25,7.3,Azerbaijan
39.47038,48.27408,336.21,2024-06-28,14.07,Azerbaijan
40.14274,47.44924,330.31,2024-02-28,2.81,Azerbaijan
40.20083,49.46777,303.72,2024-04-25,2.02,Azerbaijan
40.92225,45.95592,335.96,2024-10-04,2.48,Azerbaijan
39.55479,47.28006,343.59,2024-07-17,5.33,Azerbaijan
41.58194,48.85907,331.6,2024-04-16,4.1,Azerbaijan
40.12011,46.82076,354.82,2024-08-28,18.52,Azerbaijan
40.24673,47.99002,327.28,2024-02-10,4.35,Azerbaijan
40.58856,47.65062,329.05,2024-12-17,3.31,Azerbaijan
39.72017,48.58158,335.33,2024-02-10,2.72,Azerbaijan
41.01772,49.19147,356.1,2024-07-20,4.54,Azerbaijan
41.16741,45.25483,297.76,2024-11-07,0.9,Azerbaijan
40.91132,46.46382,295.36,2024-03-28,0.67,Azerbaijan
40.47033,47.15029,329.86,2024-03-27,3.33,Azerbaijan
40.19551,49.47474,342.63,2024-04-28,2.68,Azerbaijan
40.4978,45.89933,299.46,2024-12-04,0.95,Azerbaijan
40.1792,47.44176,329.48,2024-12-17,16.03,Azerbaijan
39.47114,46.51618,342.99,2024-09-13,13.51,Azerbaijan
41.67772,48.77277,344.83,2024-09-05,5.47,Azerbaijan
40.10622,48.14357,367.0,2024-02-10,7.18,Azerbaijan
39.68388,47.05078,330.19,2024-09-09,4.53,Azerbaijan
39.40438,48.76972,331.07,2024-02-08,3.57,Azerbaijan
41.23126,46.77782,341.58,2024-08-30,6.41,Azerbaijan
40.23567,47.79844,330.48,2024-03-04,2.03,Azerbaijan
40.99955,47.44996,333.74,2024-07-11,6.7,Azerbaijan
